Video Name,Channel Name,Comment Id,User Name,Comment,Date,Likes,Category Comment
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,Ugzb0EHEt7lujESyCut4AaABAg,Miracle Music,Only people who didn't came from tiktok are worthy of liking this,2020-09-03T08:12:14Z,747,negative
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UggT22O3drTkaXgCoAEC,Amazing Gaming Music,I love this song,2016-09-14T16:19:21Z,1717,positive
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UgxQHEV6iwV-eOPke1N4AaABAg,PB_21_Aditya Lanjewar,I created an imaginary girlfriend and broke up with her just to feel this song,2020-08-27T19:15:50Z,93,positive
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UgyjceRIzdLFFBTdTyh4AaABAg,Ahmad Sulthon,Just imagine that Charlie and Mirella in relationship in the real life.,2020-09-05T02:03:54Z,3,neutral
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UgxDOjgqeOWi5mvep1h4AaABAg,Irene Antony,"I am here everyday, that now I byhearted the whole lyrics . I wish , it was this easy to learn a physics derivation.",2020-09-07T13:01:56Z,2,positive
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,Ugz6jca22N941a7JxHB4AaABAg,Kindly help me to reach 5000 Subscribers. Please!,"Dear whoever is reading this, we don't know each other but i wish nothing but best and happiness for you and your family.",2020-08-27T06:42:28Z,51,positive
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,Ugz2nbCDsAb_Hfen5c94AaABAg,Rapsterguy27,All the people who disliked were crying from how good this song is so they accidentally clicked dislike-,2020-08-30T04:05:02Z,81,positive
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UgzLYR22zD8ELbCaBhN4AaABAg,Thien Le,Anyone here after they heard the JungKook BTS remix.,2020-09-07T06:30:29Z,0,neutral
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UghIUtXtJMT6wngCoAEC,Blah Cga,The real crime here is them not charging their phones before they sleep.,2016-08-02T23:25:47Z,33805,neutral
Charlie Puth - We Don&#39;t Talk Anymore (feat. Selena Gomez) [Official Video],Charlie Puth,UgzJk6N1tcu_H4sjGL54AaABAg,Wesboywonder Venomfire,im driving and I'm playing this song cuz my girl broke up with me,2020-09-08T03:39:03Z,0,neutral
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,Ugwdy1TUQ127y-_wTqR4AaABAg,Bandalin Masynting,"4 years later, if you watch this song, you're officially legend",2020-08-27T02:08:36Z,740,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,Ugwb3NzPHXkutBZ-rLB4AaABAg,RZK CH,"If you're here in 2020, it means you have a good musical taste.",2020-09-07T07:06:05Z,57,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwJLT8-z7Ix7WKLQ8R4AaABAg,Arin Hash,The fact that the scenario shown in this song is reality breaks my heart,2020-09-08T04:36:44Z,2,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,Ugw969H7ka9vl1kD1m94AaABAg,PlayAndroidGames,I will be here always because i luv my mum,2018-08-15T07:09:37Z,672,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,Ugz2XY00w3bXsTCOVTV4AaABAg,besti lly,"If you're here in 2020, it means you have a great music taste.",2020-09-03T08:49:54Z,77,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwJycPfJzK7YxSgoal4AaABAg,Meilinda Sintia Bella,"I listened to this song again during quarantine, this nostalgia brings calm.",2020-09-08T02:44:32Z,1,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwJjNHKgk5Y7lprczN4AaABAg,Dilruba Rupa,If I had voice like anne Marie . I swear I will never stop singing.,2020-08-28T14:16:52Z,137,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgyCLq9ckyFZvqsqjg94AaABAg,Fraser Hughes,It's funny how this has over 2 billion views yet clean bandit only just hit 9 million subs,2020-09-05T17:43:07Z,7,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,Ugy-C4w17pkVmCChiGt4AaABAg,friendly,She is not just singing she is telling us a story,2020-01-27T17:30:33Z,5775,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwEM4hJGyGIHDOX59t4AaABAg,crab dude,"i miss my middle school days, now i'm at 9th grade making long essays lol",2020-09-07T11:34:12Z,2,neutral
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwqwMwyNeuFCx_JAs94AaABAg,Nathaniel Peart,The sacrifices mother's make for their child to have a life better than theirs.,2020-08-24T20:41:00Z,129,neutral
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgzxKfit7bX2s-_Pls94AaABAg,austin ben,"Dedicated to all single mums. A true masterpiece, clearly representation of a mother's love",2020-07-15T21:35:07Z,2714,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgysfNHDQpI7BScQtCZ4AaABAg,cuofg 2k4,"So, basically quarantine has bought everyone to old legendary songs.",2020-04-13T05:17:07Z,4183,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgzH3tba6A5KZ-Eceat4AaABAg,nSpeedyboiii,"i remember listening to this like 3-4 years ago, the old days.",2020-09-07T22:54:24Z,0,neutral
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgxErjTmxF91KI1HfoN4AaABAg,Help me to reach 10k subs with 1 video,Who just randomly came to this song in August.,2020-08-25T04:25:45Z,118,neutral
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgyNKkkGC-Hya0wXktd4AaABAg,Diana Bonareri,Let's be honest when this song was released life was way simpler,2020-09-08T17:13:59Z,1,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwZezpa3iOJUtbfDgJ4AaABAg,theaussiegeek,"not trying to reduce how hard being a single mum, but please don't forget us single dads too.",2019-12-29T14:49:51Z,2132,neutral
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwcxO7p12TbY4XgKDJ4AaABAg,B R,I've seen so many people using this song in stories without knowing the meaning,2020-09-07T16:39:47Z,0,negative
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgzmZqe1RM9PSCqkiMF4AaABAg,Bekir Breikh,A worth 2 billion wiew song is rare these days,2020-09-07T09:48:00Z,2,positive
Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],Clean Bandit,UgwHXODxaaAcqzCFClh4AaABAg,Marcela Murillo,What the girl says to her son is what my mom says to me,2020-09-07T18:12:18Z,1,neutral
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgxInYa_Dw6aR06-en94AaABAg,Jackie's World,she isn't shaming she's just telling people that their perfect no matter what. Also this song is good!,2020-09-08T16:48:53Z,95,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgxSQcTDdFGWHonmM2t4AaABAg,Joriz,It's crazy how we are listening to these songs again as different people.,2020-09-03T19:59:42Z,107,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,Ugw8YHDu9FRse-O4lGB4AaABAg,kaereya,skinny and thick girls are both pretty either way,2019-11-13T22:19:19Z,16646,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgxUhFTU6Yr_AUwDLKR4AaABAg,*-*Crybaby's Milk*-*,Why is Meghan so underrated nowadays??,2020-09-08T12:25:40Z,4,negative
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgwQ7HnmT_DaOkknfT94AaABAg,Youre Cappin',Imagine reading this comment then liking it 6 years later. That would be cool I think,2020-09-07T01:37:22Z,1,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,Ugx2F8XzhKu7GZDPkgN4AaABAg,Lydia Warfield,are we not even to talk about how she isnt fat,2020-06-16T02:44:01Z,1834,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgwschpgGCrq6Q8AHVN4AaABAg,Jordan Smith,Why is no one talking about how this dude just slayed this entire video,2020-06-04T12:30:10Z,4896,neutral
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgxW1lwmGfMeX45twR54AaABAg,ImNotObama,"This song reminds me of when life was simple, just a kid living life.",2020-08-30T18:20:43Z,8,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgyuD-RnnlPHcBt-Bfx4AaABAg,Emma Ss,When in was 5 asked my mum what all about that bass. Means she said that she was a really low singer lol,2020-09-06T12:53:43Z,1,negative
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgzqQCkT7YoVMbTgh8V4AaABAg,And Peggy,Can't we embrace all body types though. Fat shaming and skinny shaming have equal effect on self esteem,2020-08-01T06:22:00Z,1479,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,Ugz_c8mNbczc2XFaoNR4AaABAg,Carter Beck,i never realized how easy it is to notice the lip sync on this song,2020-09-08T05:04:11Z,0,negative
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,UgxWR0FYaUraF1W3eHZ4AaABAg,Assa Darlingtoni,The dancing guy is legendary and i've liked him since i was a little child lol,2020-08-19T10:27:43Z,1,positive
Meghan Trainor - All About That Bass,MeghanTrainorVEVO,Ugy7wtvlf5taEw_OvPp4AaABAg,Samuel Peterson,This song is for and against body shaming at the same time,2019-08-25T14:33:28Z,5700,positive
Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,CalvinHarrisVEVO,UgxMgS2XguFthwDo8g14AaABAg,Help me to reach 10k subs with 1 video,"My girlfriend said this song sucked, now she's single.",2020-08-26T13:41:22Z,331,negative
Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,CalvinHarrisVEVO,Ugx83SeLRXibSa2g31t4AaABAg,Happy Koala With 1K subscribers challenge.,A moment of silence for those people who still can't found this masterpiece.,2020-09-05T08:20:02Z,43,positive
Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,CalvinHarrisVEVO,UgxNjlT1y-7leXPsT-t4AaABAg,100K Subscribers With 1 FUNNY Video Challenge,"No matter how many times you've watched this, Rihanna gets hotter.",2020-08-26T22:11:09Z,92,positive
Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,CalvinHarrisVEVO,Ugy_GYEBugaFvruBx0N4AaABAg,Nightcore's Reality,I feel like this music is best for model walks,2020-09-07T20:46:46Z,1,positive
Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,CalvinHarrisVEVO,UgxubuGHjvcY_rPWIgZ4AaABAg,zy veex,Rihanna was preparing for fenty beauty and was not having all that desert shit for the music video hence why we have this video,2020-09-07T15:45:35Z,0,positive
Crazy Frog - Axel F (Official Video),Crazy Frog,Ugye4zzS4XijlhvKT414AaABAg,Nam Khánh Lê Hải,I'm still cannot know why I am comback here in 2020,2020-09-07T17:45:20Z,0,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugwou2qxbYNNuEfs-9B4AaABAg,teddysphotos,Fifth Harmony predicted the Corona virus pandemic.,2020-06-07T05:39:35Z,29512,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgwaIIdIi1uqdLO0_a94AaABAg,E Vidz,"4 years later, if you're watching this you're a legend",2020-08-27T10:18:38Z,881,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugzuav9aBGChWUQd90x4AaABAg,Kindly Help Me To Reach 4000 Subscribers,Let's see how many people's watching in September 2020,2020-09-07T16:18:40Z,101,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgzDVT7wAfa3jqfSEHx4AaABAg,Help Me Reach 10K Subs Before The Vaccine's Launch,The random people who will like this will become millionaires in the future.,2020-08-27T19:58:41Z,555,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgiV_zBwrOKRnHgCoAEC,Lilly Singh,Boo's body is so oily that I could make french fries on his chest doe.,2016-06-02T05:53:56Z,15315,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugy7fSPOF_f_jWwkdNl4AaABAg,Marylle German,Camila have a high voice,2020-08-31T04:02:35Z,380,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgyLigetMmaKOPYheWx4AaABAg,Amanda Durden,who knew this song would be a pandemic soundtrack.,2020-03-16T08:39:00Z,37154,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgxbYVNhaavaiiQJhLt4AaABAg,just leonie,Everybody wears short and hot outfits and then there's Camilla wearing an all-day outifit hahaha omg lmao,2020-09-05T13:58:59Z,41,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugw9g82UasoEQ46Odh94AaABAg,Kindly help me to reach 5000 Subscribers. Please!,"Dear whoever is reading this, we don't know each other but I wish nothing but best and happiness for you and your family.",2020-08-28T11:41:45Z,284,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UghQLCthbDZ723gCoAEC,Sassy Diva,"After seeing Normani's body, I getting my lazy butt up and going to the gym tomorrow and I'm gonna put in work, work, work,work.",2016-03-04T05:53:07Z,7214,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgzUYBk6eT14Y0qPTg54AaABAg,RB Studios,No ones gonna talk about the fact that this has over 2 billion views,2020-08-28T06:57:41Z,212,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgxSotkWeChHK6Hurzt4AaABAg,arkar khant,Here is Camila cabello working,2020-08-26T08:23:55Z,161,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgwZ53HJbiRY1-6XmGN4AaABAg,ItsChase,My bisexuality is intense in this video,2020-08-29T23:19:23Z,101,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgzUKBy9kA36t1TCYqF4AaABAg,M.A.B,This song still better years after years and even more in this pandemic situation,2020-08-28T12:15:49Z,180,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugx007iJHSWFAR_Y8OR4AaABAg,Happy Koala With 1K subscribers challenge.,People can refuse to believe that this song is 4 years old.,2020-08-29T06:33:30Z,94,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgzZIsS8vliKkgT2odZ4AaABAg,Hunter *Ronaldo7*,This song hit different in quarantine.,2020-06-01T23:33:04Z,6234,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgxHVq-S0oZ8ybqn4mx4AaABAg,Romeo Singh,I still can't understand why did the fifth harmony girl's are not together especially camila & normani.,2020-09-04T18:44:41Z,70,negative
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugwy7xXsllsm6jmrqWN4AaABAg,Help me to reach 10k subs with 1 video,"My girlfriend said this song sucked, now she's single.",2020-08-26T13:42:09Z,51,negative
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgwaYedV-GJizSVJuvZ4AaABAg,Puji Rahayu,Let's see how many people watch this during quarrantine,2020-04-12T09:05:51Z,11037,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgzFdKL2zknhLgpPRf14AaABAg,Muhammad Bilal,Only camila,2020-08-31T20:26:54Z,44,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugy00e1i3iAm_B3fBQZ4AaABAg,Jason Kim,Perfect anthem for 2020 with Corona Virus everywhere.,2020-03-05T03:02:06Z,12066,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgxQyaceeVt8YG_Rn0d4AaABAg,jumli Kali,Is anybody watching this during work from home.,2020-09-08T14:33:15Z,1,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugy0eub-FgymQwgKASJ4AaABAg,candieeart_z,Coronavirus just saved y'all's lives. Now he REALLY don't gotta go to work.,2020-09-06T18:48:23Z,50,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugxh4q_iY3loX21r_kF4AaABAg,Anshu Mallick,"Ok so, fifth harmony were knowing about the pandemic, this song was 4 years ahead of its time back then. They were making us aware of work from home.",2020-08-31T17:37:27Z,31,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugifv-MoUFupYngCoAEC,1r1d0cycl1t1s,"Oh, so this is why construction is never finished on time.",2016-06-13T17:39:24Z,32288,negative
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgxUE6zjKjMGIWSBc6F4AaABAg,KobeOnCD,Look watch 10 years later people will read these comments and wont know what quarantine was,2020-09-07T23:57:19Z,0,negative
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugwnyr5u714qOYCod254AaABAg,7moxd,Yes am working in home due to covid-shit,2020-09-07T23:21:36Z,1,negative
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgwXtJFYp_O-b3A-Xd14AaABAg,ZUBAIR AH,I came hare for camila Cabelo,2020-09-05T18:49:18Z,5,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgwW5_pr-uCQedPvakl4AaABAg,Maya Saito,Awe I miss fifth harmonyyy,2020-08-30T06:19:50Z,4,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgzaISiyLUgVAZnzzVF4AaABAg,Mark Gmail,This should be the official Corona virus theme song regarding what to do when working ill.,2020-03-12T06:41:41Z,7429,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugx7S2Mlj6k7lXWi-1V4AaABAg,C.Kaydee 206,I love how none of these comments are from the year it was released,2020-09-09T07:35:31Z,1,positive
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,Ugz0xd_E_SCury7Rs894AaABAg,Jayden Hall,No wonder it took a long time to finish building my house.,2020-05-31T09:15:42Z,1155,neutral
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,FifthHarmonyVEVO,UgxQOUyBBhwkKn7vGJZ4AaABAg,Farzana Abed,It's been over 4 years and I wonder if they EVER finished their job,2020-09-04T13:52:20Z,1,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwAbovf9Y8df2tDjL54AaABAg,Jackson Bird,"Let's be honest, Justin Bieber owned the world for few days when this song was released",2019-11-07T19:13:57Z,65703,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,Ugxv1XplnFYkqYj55Id4AaABAg,Fly With Stella,Having a Justin moment.,2020-09-06T14:09:49Z,485,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgzXuBVdB5cDbHtI-6V4AaABAg,DANGER GAMING,"Let's be honest, Justin Bieber owned the world when his song was released",2020-09-06T11:12:22Z,65,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwHcHkdnjNAxdDZ2Fx4AaABAg,Firghani Azhar,After 10 years I just noticed that drake was in this video,2020-09-06T15:52:56Z,197,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,Ugzv_LcinEv-IMMQZZN4AaABAg,Siddhant Dubey,There's 4.6M comments if you find mine then you are a legend,2019-07-20T06:46:38Z,350917,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgykhVJCeCl80Zxf8ct4AaABAg,jameson helsaple,Who's watching in 2020 but is now not a justin bieber fan,2020-09-08T05:54:53Z,52,negative
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgxHf6gIAS144m-1NXN4AaABAg,Taikamuna,We made history,2018-12-13T12:21:52Z,7167,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwUxoou9Xs1k2V4REJ4AaABAg,sam roof,Random people who like this will become a millionaire someday.,2020-09-02T20:12:00Z,180,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,Ugy-K_slwJ6o5pi1Wnl4AaABAg,love yourself,I'm here after seeing disliked of sadak2 trailar anyone else,2020-08-15T10:25:14Z,23240,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgyLJNavU8PLCRDuBmV4AaABAg,Мемоснюс,"I don't no, why this song has been hated so much. There are nostalgia feeling, cool clip, and music.",2020-09-06T18:00:14Z,87,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgzxQYr6oiiP7lX6jGZ4AaABAg,1 K SUBS WITHOUT VIDEOS,Just imagine who is here everyday.,2020-09-08T09:58:31Z,1,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwLxcXDK2X_H3cFhi94AaABAg,Aakash Dharmakari,How many think he made this song with a wrong girl. He looks like he is a brother to her.,2019-11-07T03:46:09Z,332,negative
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgyHdti2s3wR1kxapp54AaABAg,Janhavi Singh,I don't know why this song got so many dislikes can anyone tell me,2020-09-08T03:09:17Z,1,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwMdqXTlGdvsr6oywV4AaABAg,Touatamoa Maawa,"For those who were just born Welcome, Justin is already taken now lmao",2020-09-07T04:05:12Z,2,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgzDWij72yYocYkId4d4AaABAg,Neighborboss 11,I just came to see how many dislikes he has on the video 11 mil,2020-09-08T05:34:17Z,1,negative
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgzuI60NnkvTKtTBwyN4AaABAg,putitomakehimwannamarryme .2,the 11m likes are the girls who couldn't be the girl in the video,2020-09-08T00:09:50Z,2,negative
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgzHqOVXcPWp7X5juC94AaABAg,ⒸⒽⒶⓃⒼⓂⒾⓃ,I shall go to church to purify my god damn eyes and ears.,2020-09-08T02:54:10Z,1,negative
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,Ugyr3aSlhr77EIMquyp4AaABAg,GTA Android Gaming,Many people are here to compare baby's dislike and sadak 2's dislike.,2020-08-15T10:54:33Z,3031,negative
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgxKMeX40lXdtZCLEgB4AaABAg,Nishal Verma,Dont worry justin sadak 2 trailer will overtake ur dislike record in few days,2020-08-15T04:48:35Z,2552,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,Ugwtqisfzm_aSKXsnAB4AaABAg,Honestly give me 500 subscribers,"10 years later, if you're still here you're a legend.",2020-09-08T08:28:22Z,1,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwCTRmkLDApsw1I48x4AaABAg,Treeskrub,If I was blind then I'd probably think it was a girl singing this,2020-09-07T21:36:38Z,1,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,Ugzps2u4LJvSZWts5fp4AaABAg,Teasure Vision,Everyone searching all songs so keep watch song and making them new,2020-09-08T02:22:58Z,1,neutral
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgxjfTWMoulTkBMb0uF4AaABAg,Arman Brar,song that we once hated has now become a nostalgic memory. Time flies by.,2020-09-07T10:15:57Z,0,positive
Justin Bieber - Baby (Official Music Video) ft. Ludacris,JustinBieberVEVO,UgwnjIG2Tp5e2q-ZYOh4AaABAg,10k subs before 2021?!!! challenge goo,"Literally here just to check the dislikes, again.",2020-09-06T13:30:48Z,45,negative
Sia - Chandelier (Official Music Video),SiaVEVO,UgiBmv6yNPagyXgCoAEC,LasVegasBarbie,this was beautifully creepy.,2014-07-12T05:00:29Z,4310,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,UgyojmuaOr-fn8akjxV4AaABAg,Guicgd,Can we just take time and appreciate that tiktok didn't ruin this song.,2020-05-09T21:58:53Z,27975,positive
Sia - Chandelier (Official Music Video),SiaVEVO,UgjUOUMzR7vX8HgCoAEC,Brian Friedman,The choreographer should be listed.,2014-05-17T22:50:51Z,3115,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,Ugx_CwgjcDy301W7bxZ4AaABAg,Srina Vanissha,The girl in this music video is soo underrated like the way she danced tho was just complete TALENT,2020-09-07T16:13:38Z,25,negative
Sia - Chandelier (Official Music Video),SiaVEVO,UgxWsIu3bFQNmqovnEV4AaABAg,ieagy ieagait,this proves that humans are more flexible then you think,2020-09-06T20:11:19Z,26,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,Ugz8Xtr-77yu9coTvIN4AaABAg,liaxury,i remember watching this as a kid and wondering why maddie was naked,2020-09-07T16:46:10Z,14,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,UgwvlLLXW2mxfNS_9614AaABAg,Marta Mazzarella,just imagine how many people come here every day,2020-09-08T10:07:30Z,5,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,UgwNsEhUgr0pMlpwIHJ4AaABAg,Soup Bowl,If i sang like sia i would never shut up,2020-09-05T00:28:00Z,116,positive
Sia - Chandelier (Official Music Video),SiaVEVO,Ugw3nT10-emCY5V0q_N4AaABAg,Tropical House Radio,This is what happens when your parents leave u at home without wifi.,2020-06-30T09:05:15Z,513,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,UgwRMniBxiz1xvjZ3QV4AaABAg,Kindly Help Me To Reach 4000 Subscribers,Let's see how many people's watching in September 2020,2020-09-06T03:23:17Z,354,neutral
Sia - Chandelier (Official Music Video),SiaVEVO,UgxnBXk4cepmOPIIQ0B4AaABAg,Caike Gomes,"this little girl's parents and teachers must be the most proud people in the world, I know shit about ballet dancing but she is amazing",2020-05-06T16:05:41Z,488,positive
